Species,Variable,Team,Source,Year,Value,n_obs,status,flag,action,Source_used,Year_used,reason
Lophocebus albigena,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,10726,1,superseded (older),NA,use,MacLeod_etal_2003_Table2,2003,NA
Lophocebus albigena,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,87.1,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Lophocebus albigena,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,deSousa_etal_2013_Table1,2013,182,1,USED,NA,use,deSousa_etal_2013_Table1,2013,NA
Lophocebus albigena,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,182,1,superseded (older),NA,use,deSousa_etal_2013_Table1,2013,NA
Lophocebus albigena,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,182,1,superseded (older),NA,use,deSousa_etal_2013_Table1,2013,NA
Lophocebus albigena,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,11.9,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Lophocebus albigena,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.233,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Lophocebus albigena,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.658,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Lophocebus albigena,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,5351,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Lophocebus albigena,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,270,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,27.9,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,FrontalMotor_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,3926,1,USED,unverifiable,review,Smaers_etal_2017_TableS1part1,2017,"frontal_motor_gray is the only genuinely 2017-unique numeric column, so it is kept - but it is the POSTERIOR section-5 of 20 frontal sections and was never published anywhere else, so it cannot be checked against any public table. It is a biased anterior/posterior proxy, not the true premotor border. Treat as provisional."
Lophocebus albigena,FrontalMotor_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,3063,1,USED,unverifiable,review,Smaers_etal_2017_TableS1part1,2017,"frontal_motor_white is the white-matter counterpart of the same unpublished posterior section-5 partition: 2017-unique, kept, but unverifiable against any public table and a proxy rather than a true premotor border."
Lophocebus albigena,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,171,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,1485,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,681,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,536,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,74.6,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Lophocebus albigena,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,113.33,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Lophocebus albigena,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,1639,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,44.7,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Lophocebus albigena,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,2708,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Lophocebus albigena,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1770,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Lophocebus albigena,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,68733,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,6,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Lophocebus albigena,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,1.69,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Lophocebus albigena,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,52.4,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,25.2,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Lophocebus albigena,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,10,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Lophocebus albigena,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,35.6,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Lophocebus albigena,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,16.2,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Lophocebus albigena,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,674,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,PrefrontalCortex_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,2311,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_gray is Smaers et al. 2011 Suppl. Table 2 republished (anterior section-5, summed L+R; human = mean of 8), 19/11 spp within 2%. Add Smaers_etal_2011_SupplementaryTable1 to the selection if you want prefrontal volumes; do not date this measurement 2017."
Lophocebus albigena,PrefrontalCortex_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,424,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_white is Smaers et al. 2011 Suppl. Table 2 republished, same as the grey-matter column. Use the 2011 raw table as the source if prefrontal volumes are wanted."
Lophocebus albigena,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,630,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,294,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,4146,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Lophocebus albigena,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,726,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,77049,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Lophocebus albigena,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,2933,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,106660,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Total_brain_net_volume_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,112000,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,97603,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Lophocebus albigena,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,308,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Lophocebus albigena,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,873.3,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Lophocebus albigena,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,742,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Loris tardigradus,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,3,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,588,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Loris tardigradus,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,588,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Loris tardigradus,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,529,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Loris tardigradus,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,59.6,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Loris tardigradus,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,264,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,322,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,322,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,322,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableII,1981,322,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6.9,1,superseded (older),unit_suspect,review,Stephan_etal_1981_TableII,1981,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Loris tardigradus,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,6600,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableII,1981,6600,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,85.8,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,2.3,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,46.3,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,17.99,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Loris tardigradus,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,728,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,8.45,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Loris tardigradus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,24.6,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Loris tardigradus,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,24.6,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Loris tardigradus,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.335,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Loris tardigradus,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.103,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Loris tardigradus,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.207,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Loris tardigradus,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,538,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,3.21,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,3,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,191,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,80.9,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,12,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,5.58,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Loris tardigradus,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,5.76,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Loris tardigradus,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,256,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,6.65,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Loris tardigradus,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,233,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,220,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,3524,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,1.15,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Loris tardigradus,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.822,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Loris tardigradus,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,3.79,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,2.08,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Loris tardigradus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,1.22,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Loris tardigradus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,3.55,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Loris tardigradus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,1.61,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Loris tardigradus,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,41.4,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,99.7,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,41.1,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,351,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Loris tardigradus,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,45.2,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,4551,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Loris tardigradus,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,348,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6612,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,6269,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Loris tardigradus,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,15.7,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Loris tardigradus,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,28.9,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Loris tardigradus,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,51.6,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Macaca fascicularis,Area_striata_grey_matter_left_Vol.mm3,Selected_collection,deSousa_etal_2010_Table1,2010,1400,1,USED,NA,use,deSousa_etal_2010_Table1,2010,NA
Macaca fascicularis,Brain_Mass.mg,Selected_collection,deSousa_etal_2013_Table1,2013,57600,1,USED,NA,use,deSousa_etal_2013_Table1,2013,NA
Macaca fascicularis,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,deSousa_etal_2013_Table1,2013,91.9,1,USED,NA,use,deSousa_etal_2013_Table1,2013,NA
Macaca fascicularis,Corpus_geniculatum_laterale_left_Vol.mm3,Selected_collection,deSousa_etal_2010_Table1,2010,46,1,USED,NA,use,deSousa_etal_2010_Table1,2010,NA
Macaca fascicularis,Total_brain_net_volume_Vol.mm3,Selected_collection,deSousa_etal_2010_Table1,2010,55600,1,USED,NA,use,deSousa_etal_2010_Table1,2010,NA
Macaca maura,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,71,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,6050,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,83.3,1,USED,unit_suspect,review,Bauernfeind_etal_2013_Table1,2013,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Macaca maura,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,240,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,181,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,492,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca maura,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,80405,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Macaca mulatta,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,6586,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Macaca mulatta,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,6586,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Macaca mulatta,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,5343,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
