"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS4.csv","Snake 10","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-222; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 222, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 10 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lizard II","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-223; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 223, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Lizard II plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lizard III","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-224; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 224, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Lizard III plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lizard IV","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-225; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 225, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Lizard IV plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lizard V","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-226; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 226, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Lizard V plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-227; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 227, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 1 plane=Horizontal stain=Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-228; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 228, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 2 plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 3","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-229; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 229, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 3 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 4","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-230; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 230, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 4 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 5","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-231; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 231, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 5 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 6","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-232; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 232, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 6 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 7","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-233; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 233, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 7 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 8","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-234; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 234, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 8 plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 9","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-235; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 235, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 9 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 10","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-236; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 236, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 10 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Varanus 11","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-237; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 237, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Varanus 11 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Ostrich","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-238; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 238, Meyer-Phipps Johns Hopkins Collection catalog entry (box 159). specimens_as_printed=Ostrich plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Flamingo Series 1, 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-239; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 239, Meyer-Phipps Johns Hopkins Collection catalog entry (box 160). specimens_as_printed=Flamingo Series 1, 2 plane=Transverse stain=Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Duck","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-240; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 240, Meyer-Phipps Johns Hopkins Collection catalog entry (box 161). specimens_as_printed=Duck plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Bittern","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-241; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 241, Meyer-Phipps Johns Hopkins Collection catalog entry (box 161). specimens_as_printed=Bittern plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Partridge","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-242; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 242, Meyer-Phipps Johns Hopkins Collection catalog entry (box 161). specimens_as_printed=Partridge plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Hawk","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-243; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 243, Meyer-Phipps Johns Hopkins Collection catalog entry (box 162). specimens_as_printed=Hawk plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
